month,PP价格__mean,PP价格__min,PP价格__max,PP价格__last,PP价格__range,PP产量__mean,PP产量__min,PP产量__max,PP产量__last,PP产量__range,塑编开工率__mean,塑编开工率__min,塑编开工率__max,塑编开工率__last,塑编开工率__range,排产比例__mean,排产比例__min,排产比例__max,排产比例__last,排产比例__range,PP进口量__mean,PP进口量__min,PP进口量__max,PP进口量__last,PP进口量__range,PP开工率__mean,PP开工率__min,PP开工率__max,PP开工率__last,PP开工率__range,BOPP开工率__mean,BOPP开工率__min,BOPP开工率__max,BOPP开工率__last,BOPP开工率__range,PDH成本__mean,PDH成本__min,PDH成本__max,PDH成本__last,PDH成本__range,乙烯成本__mean,乙烯成本__min,乙烯成本__max,乙烯成本__last,乙烯成本__range,MTO成本__mean,MTO成本__min,MTO成本__max,MTO成本__last,MTO成本__range,CTO成本__mean,CTO成本__min,CTO成本__max,CTO成本__last,CTO成本__range,丙烯成本__mean,丙烯成本__min,丙烯成本__max,丙烯成本__last,丙烯成本__range,检修损失__mean,检修损失__min,检修损失__max,检修损失__last,检修损失__range,PP石化库存__mean,PP石化库存__min,PP石化库存__max,PP石化库存__last,PP石化库存__range,GDP__mean,GDP__min,GDP__max,GDP__last,GDP__range,y,y_prev,y_direction,y_return,y_strength,cal_year,cal_month,cfg_strong_threshold,cfg_flat_threshold,cal_time_index,cal_month_sin,cal_month_cos,BOPP开工率__mean_mom_1,BOPP开工率__mean_mom_3,BOPP开工率__mean_mom_12,BOPP开工率__mean_roll_mean_3,BOPP开工率__mean_roll_std_3,BOPP开工率__mean_roll_mean_6,BOPP开工率__mean_roll_std_6,BOPP开工率__mean_roll_mean_12,BOPP开工率__mean_roll_std_12,BOPP开工率__range_over_mean,BOPP开工率__last_minus_mean,BOPP开工率__max_minus_min,CTO成本__mean_mom_1,CTO成本__mean_mom_3,CTO成本__mean_mom_12,CTO成本__mean_roll_mean_3,CTO成本__mean_roll_std_3,CTO成本__mean_roll_mean_6,CTO成本__mean_roll_std_6,CTO成本__mean_roll_mean_12,CTO成本__mean_roll_std_12,CTO成本__range_over_mean,CTO成本__last_minus_mean,CTO成本__max_minus_min,GDP__mean_mom_1,GDP__mean_mom_3,GDP__mean_mom_12,GDP__mean_roll_mean_3,GDP__mean_roll_std_3,GDP__mean_roll_mean_6,GDP__mean_roll_std_6,GDP__mean_roll_mean_12,GDP__mean_roll_std_12,GDP__range_over_mean,GDP__last_minus_mean,GDP__max_minus_min,MTO成本__mean_mom_1,MTO成本__mean_mom_3,MTO成本__mean_mom_12,MTO成本__mean_roll_mean_3,MTO成本__mean_roll_std_3,MTO成本__mean_roll_mean_6,MTO成本__mean_roll_std_6,MTO成本__mean_roll_mean_12,MTO成本__mean_roll_std_12,MTO成本__range_over_mean,MTO成本__last_minus_mean,MTO成本__max_minus_min,PDH成本__mean_mom_1,PDH成本__mean_mom_3,PDH成本__mean_mom_12,PDH成本__mean_roll_mean_3,PDH成本__mean_roll_std_3,PDH成本__mean_roll_mean_6,PDH成本__mean_roll_std_6,PDH成本__mean_roll_mean_12,PDH成本__mean_roll_std_12,PDH成本__range_over_mean,PDH成本__last_minus_mean,PDH成本__max_minus_min,PP产量__mean_mom_1,PP产量__mean_mom_3,PP产量__mean_mom_12,PP产量__mean_roll_mean_3,PP产量__mean_roll_std_3,PP产量__mean_roll_mean_6,PP产量__mean_roll_std_6,PP产量__mean_roll_mean_12,PP产量__mean_roll_std_12,PP产量__range_over_mean,PP产量__last_minus_mean,PP产量__max_minus_min,PP价格__mean_mom_1,PP价格__mean_mom_3,PP价格__mean_mom_12,PP价格__mean_roll_mean_3,PP价格__mean_roll_std_3,PP价格__mean_roll_mean_6,PP价格__mean_roll_std_6,PP价格__mean_roll_mean_12,PP价格__mean_roll_std_12,PP价格__range_over_mean,PP价格__last_minus_mean,PP价格__max_minus_min,PP开工率__mean_mom_1,PP开工率__mean_mom_3,PP开工率__mean_mom_12,PP开工率__mean_roll_mean_3,PP开工率__mean_roll_std_3,PP开工率__mean_roll_mean_6,PP开工率__mean_roll_std_6,PP开工率__mean_roll_mean_12,PP开工率__mean_roll_std_12,PP开工率__range_over_mean,PP开工率__last_minus_mean,PP开工率__max_minus_min,PP石化库存__mean_mom_1,PP石化库存__mean_mom_3,PP石化库存__mean_mom_12,PP石化库存__mean_roll_mean_3,PP石化库存__mean_roll_std_3,PP石化库存__mean_roll_mean_6,PP石化库存__mean_roll_std_6,PP石化库存__mean_roll_mean_12,PP石化库存__mean_roll_std_12,PP石化库存__range_over_mean,PP石化库存__last_minus_mean,PP石化库存__max_minus_min,PP进口量__mean_mom_1,PP进口量__mean_mom_3,PP进口量__mean_mom_12,PP进口量__mean_roll_mean_3,PP进口量__mean_roll_std_3,PP进口量__mean_roll_mean_6,PP进口量__mean_roll_std_6,PP进口量__mean_roll_mean_12,PP进口量__mean_roll_std_12,PP进口量__range_over_mean,PP进口量__last_minus_mean,PP进口量__max_minus_min,丙烯成本__mean_mom_1,丙烯成本__mean_mom_3,丙烯成本__mean_mom_12,丙烯成本__mean_roll_mean_3,丙烯成本__mean_roll_std_3,丙烯成本__mean_roll_mean_6,丙烯成本__mean_roll_std_6,丙烯成本__mean_roll_mean_12,丙烯成本__mean_roll_std_12,丙烯成本__range_over_mean,丙烯成本__last_minus_mean,丙烯成本__max_minus_min,乙烯成本__mean_mom_1,乙烯成本__mean_mom_3,乙烯成本__mean_mom_12,乙烯成本__mean_roll_mean_3,乙烯成本__mean_roll_std_3,乙烯成本__mean_roll_mean_6,乙烯成本__mean_roll_std_6,乙烯成本__mean_roll_mean_12,乙烯成本__mean_roll_std_12,乙烯成本__range_over_mean,乙烯成本__last_minus_mean,乙烯成本__max_minus_min,塑编开工率__mean_mom_1,塑编开工率__mean_mom_3,塑编开工率__mean_mom_12,塑编开工率__mean_roll_mean_3,塑编开工率__mean_roll_std_3,塑编开工率__mean_roll_mean_6,塑编开工率__mean_roll_std_6,塑编开工率__mean_roll_mean_12,塑编开工率__mean_roll_std_12,塑编开工率__range_over_mean,塑编开工率__last_minus_mean,塑编开工率__max_minus_min,排产比例__mean_mom_1,排产比例__mean_mom_3,排产比例__mean_mom_12,排产比例__mean_roll_mean_3,排产比例__mean_roll_std_3,排产比例__mean_roll_mean_6,排产比例__mean_roll_std_6,排产比例__mean_roll_mean_12,排产比例__mean_roll_std_12,排产比例__range_over_mean,排产比例__last_minus_mean,排产比例__max_minus_min,检修损失__mean_mom_1,检修损失__mean_mom_3,检修损失__mean_mom_12,检修损失__mean_roll_mean_3,检修损失__mean_roll_std_3,检修损失__mean_roll_mean_6,检修损失__mean_roll_std_6,检修损失__mean_roll_mean_12,检修损失__mean_roll_std_12,检修损失__range_over_mean,检修损失__last_minus_mean,检修损失__max_minus_min,价差__PP价格_minus_PDH成本__mean,比值__PP价格_div_PDH成本__mean,价差__PP价格_minus_乙烯成本__mean,比值__PP价格_div_乙烯成本__mean,价差__PP价格_minus_MTO成本__mean,比值__PP价格_div_MTO成本__mean,价差__PP价格_minus_CTO成本__mean,比值__PP价格_div_CTO成本__mean,价差__PP价格_minus_丙烯成本__mean,比值__PP价格_div_丙烯成本__mean,供需__进口_div_产量__mean,供需__库存_div_产量__mean,供需__检修损失_div_产量__mean,指数__下游开工均值__mean
2015-01,9502.173913043478,8750.0,10300.0,9400.0,1550.0,1243.0,1243.0,1243.0,1243.0,0.0,70.5,70.0,71.0,70.0,1.0,37.22521739130435,29.63,47.26,46.63,17.63,292.91,292.91,292.91,292.91,0.0,57.5,56.0,59.0,56.0,3.0,63.28,63.28,63.28,63.28,0.0,,,,,,6051.84,6051.84,6051.84,6051.84,0.0,,,,,,,,,,,7644.945652173913,6885.25,8501.25,7390.25,1616.0,,,,,,88.1,68.5,101.0,78.5,32.5,,,,,,8438.095238095239,9502.173913043478,0,-0.11198265625170217,big_down,2015,1,0.05,0.005,0.0,0.49999999999999994,0.8660254037844387,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.16312056737588654,-102.17391304347802,1550.0,,,,,,,,,,0.05217391304347826,-1.5,3.0,,,,,,,,,,0.3688989784335982,-9.599999999999994,32.5,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.21138148961732317,-254.695652173913,1616.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.014184397163120567,-0.5,1.0,,,,,,,,,,0.47360368146884996,9.404782608695655,17.63,,,,,,,,,,,,,,,3450.333913043478,1.5701297312955196,,,,,1857.228260869565,1.24293544328094,0.23564762670957362,0.07087691069991954,,63.76
2015-02,8438.095238095239,7850.0,9450.0,8000.0,1600.0,1320.0,1320.0,1320.0,1320.0,0.0,66.8,65.0,69.0,65.0,4.0,36.03142857142857,30.76,44.24,35.95,13.48,319.97,319.97,319.97,319.97,0.0,54.6,52.0,56.0,52.0,4.0,63.8,63.8,63.8,63.8,0.0,,,,,,5533.5666666666675,5294.38,5991.68,5757.46,697.3000000000002,,,,,,4783.535714285715,4713.25,4810.75,4713.25,97.5,7305.6625,7087.25,7718.5,7718.5,631.25,,,,,,81.53125,72.5,94.0,72.5,21.5,,,,,,8304.411764705883,8438.095238095239,0,-0.015842849555171942,small_down,2015,2,0.05,0.005,1.0,0.8660254037844386,0.5000000000000001,0.00821744627054355,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.020382412889449673,-70.28571428571468,97.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06194690265486735,,,,,,,,,0.0,0.0,0.0,-0.11198265625170212,,,,,,,,,0.1896162528216704,-438.0952380952385,1600.0,-0.050434782608695605,,,,,,,,,0.07326007326007326,-2.6000000000000014,4.0,-0.07456015891032908,,,,,,,,,0.2637025680337294,-9.03125,21.5,0.0923833259362945,,,,,,,,,0.0,0.0,0.0,-0.04438006071075651,,,,,,,,,0.08640557923391615,412.83749999999964,631.25,-0.08563896820360961,,,,,,,,,0.12601275849813565,223.89333333333252,697.3000000000002,-0.052482269503546175,,,,,,,,,0.059880239520958084,-1.7999999999999972,4.0,-0.032069357912054564,,,,,,,,,0.3741178336373008,-0.08142857142856741,13.48,,,,,,,,,,,,,,,2904.528571428571,1.5248926680372341,,,3654.559523809524,1.7639870886498081,1132.4327380952382,1.155007535332386,0.24240151515151517,0.061766098484848486,,61.73333333333333
2015-03,8304.411764705883,8000.0,8550.0,8500.0,550.0,1262.0,1262.0,1262.0,1262.0,0.0,45.0,35.0,60.0,35.0,25.0,38.52823529411765,33.17,45.27,43.17,12.100000000000001,227.77,227.77,227.77,227.77,0.0,31.25,23.0,50.0,23.0,27.0,58.64,58.64,58.64,58.64,0.0,,,,,,6162.262352941177,5836.77,6444.13,6444.13,607.3599999999997,,,,,,4706.191176470588,4690.75,4713.25,4690.75,22.5,7853.166666666667,7415.5,8122.5,8122.5,707.0,,,,,,71.4375,56.0,96.0,95.5,40.0,,,,,,8527.272727272728,8304.411764705883,1,0.02683645378881789,small_up,2015,3,0.05,0.005,2.0,1.0,6.123233995736766e-17,-0.08087774294670846,,,61.906666666666666,2.3196168265949053,61.906666666666666,2.3196168265949053,61.906666666666666,2.3196168265949053,0.0,0.0,0.0,-0.01616890568709295,,,,,,,,,0.004780936251058524,-15.441176470588289,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.043939393939393945,,,1275.0,32.751590292177674,1275.0,32.751590292177674,1275.0,32.751590292177674,0.0,0.0,0.0,-0.0158428495551719,,,8748.2269719482,535.9072122762519,8748.2269719482,535.9072122762519,8748.2269719482,535.9072122762519,0.06622985656100584,195.5882352941171,550.0,-0.4276556776556777,,,47.78333333333333,11.750626460841234,47.78333333333333,11.750626460841234,47.78333333333333,11.750626460841234,0.864,-8.25,27.0,-0.1238022230739747,,,80.35625,6.852989387243108,80.35625,6.852989387243108,80.35625,6.852989387243108,0.5599300087489064,24.0625,40.0,-0.2881520142513361,,,280.2166666666667,38.695826935500726,280.2166666666667,38.695826935500726,280.2166666666667,38.695826935500726,0.0,0.0,0.0,0.07494243905554998,,,7601.25827294686,225.6422588333673,7601.25827294686,225.6422588333673,7601.25827294686,225.6422588333673,0.09002737749103333,269.33333333333303,707.0,0.11361491134852919,,,5915.889673202615,274.07594446586137,5915.889673202615,274.07594446586137,5915.889673202615,274.07594446586137,0.09856120450796999,281.8676470588234,607.3599999999997,-0.3263473053892215,,,60.76666666666667,11.250580231950511,60.76666666666667,11.250580231950511,60.76666666666667,11.250580231950511,0.5555555555555556,-10.0,25.0,0.06929524644684615,,,37.26162708561686,1.0196421601052958,37.26162708561686,1.0196421601052958,37.26162708561686,1.0196421601052958,0.31405539100430546,4.641764705882352,12.100000000000001,,,,,,,,,,,,,,,2142.149411764706,1.3476238577772144,,,3598.2205882352946,1.7645716999821888,451.2450980392159,1.0574602726763151,0.18048335974643423,0.056606576862123614,,44.96333333333333
2015-04,8527.272727272728,8100.0,8850.0,8800.0,750.0,1302.0,1302.0,1302.0,1302.0,0.0,54.25,50.0,56.0,56.0,6.0,35.26909090909091,32.49,43.79,33.45,11.299999999999997,392.45,392.45,392.45,392.45,0.0,41.75,28.0,51.0,51.0,23.0,62.17,62.17,62.17,62.17,0.0,,,,,,6046.469090909091,5805.53,6338.65,5911.02,533.1199999999999,,,,,,4647.113636363636,4600.75,4690.75,4600.75,90.0,8278.59090909091,8223.5,8425.5,8223.5,202.0,,,,,,95.82142857142857,84.0,105.0,88.0,21.0,,,,,,9216.666666666666,8527.272727272728,1,0.08084577114427845,big_up,2015,4,0.05,0.005,3.0,0.8660254037844387,-0.49999999999999983,0.060197817189631575,-0.017541087231352726,,61.53666666666667,2.153637749380232,61.9725,2.012080701661839,61.9725,2.012080701661839,0.0,0.0,0.0,-0.012553153472030787,,,4712.280175706646,55.86025880067128,4712.280175706646,55.86025880067128,4712.280175706646,55.86025880067128,0.01936686017224768,-46.36363636363603,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031695721077654504,0.047465808527755504,,1294.6666666666667,24.239545283597117,1281.75,30.678779310787448,1281.75,30.678779310787448,0.0,0.0,0.0,0.026836453788817938,-0.10259769971506405,,8423.259910024615,91.58536046871377,8692.988410779331,473.86844276370425,8692.988410779331,473.86844276370425,0.08795309168443496,272.72727272727207,750.0,0.3360000000000001,-0.27391304347826084,,42.53333333333333,9.548676464422813,46.275,10.506337373223838,46.275,10.506337373223838,0.5508982035928144,9.25,23.0,0.3413323334583176,0.08764391113993852,,82.93005952380952,10.003715783216352,84.22254464285714,8.948033328749256,84.22254464285714,8.948033328749256,0.21915765933656356,-7.821428571428569,21.0,0.7230100540018438,0.3398313475128878,,313.39666666666665,67.39081111117615,308.275,59.03249507686422,308.275,59.03249507686422,0.0,0.0,0.0,0.05417231805737521,0.08288420686637754,,7812.473358585859,398.2372670456324,7770.591431982873,352.4301036743522,7770.591431982873,352.4301036743522,0.024400287708162893,-55.09090909090992,202.0,-0.018790706302340143,-0.0008874836563604882,,5914.099370172312,273.1981865618117,5948.534527629234,243.9985185667034,5948.534527629234,243.9985185667034,0.08817046642999458,-135.44909090909096,533.1199999999999,0.2055555555555555,-0.23049645390070927,,55.35,8.9337375530439,59.1375,10.143678758221796,59.1375,10.143678758221796,0.11059907834101383,1.75,6.0,-0.08459106315529408,-0.05254842333494003,,36.609584924879044,1.3919301005891516,36.76349304148537,1.2345708480142061,36.76349304148537,1.2345708480142061,0.3203938550366016,-1.8190909090909102,11.299999999999997,,,,,,,,,,,,,,,2480.8036363636365,1.4102896416180382,,,3880.159090909092,1.8349610951079118,248.68181818181802,1.0300391480763635,0.30142089093701996,0.07359556725916173,,52.723333333333336
2015-05,9216.666666666666,8800.0,9750.0,9700.0,950.0,1279.0,1279.0,1279.0,1279.0,0.0,59.5,57.0,62.0,62.0,5.0,33.0,28.03,37.73,36.89,9.699999999999996,286.82,286.82,286.82,286.82,0.0,52.75,52.0,54.0,54.0,2.0,61.43,61.43,61.43,61.43,0.0,,,,,,6314.584761904762,5894.66,6716.86,6716.86,822.1999999999998,,,,,,4560.964285714285,4528.75,4600.75,4543.75,72.0,8459.166666666666,8324.5,8526.5,8324.5,202.0,,,,,,87.8076923076923,78.5,93.5,78.5,15.0,,,,,,9290.0,9216.666666666666,1,0.00795660036166372,small_up,2015,5,0.05,0.005,4.0,0.49999999999999994,-0.8660254037844387,-0.011902847032330688,-0.03714733542319748,,60.74666666666667,1.519963449852953,61.864,1.812695230864802,61.864,1.812695230864802,0.0,0.0,0.0,-0.018538249199510082,-0.046528643636282396,,4638.08969951617,59.63100998002081,4674.451203208556,81.44550242795655,4674.451203208556,81.44550242795655,0.015786135450680073,-17.214285714285325,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01766513056835639,-0.03106060606060601,,1281.0,16.391054470859018,1281.2,27.461973709112755,1281.2,27.461973709112755,0.0,0.0,0.0,0.08084577114427849,0.09226862302483063,,8682.783719548426,388.3211755551481,8797.724061956798,472.7782433108683,8797.724061956798,472.7782433108683,0.1030741410488246,483.33333333333394,950.0,0.26347305389221565,-0.03388278388278387,,41.916666666666664,8.778129388175792,47.57,9.747543280232204,47.57,9.747543280232204,0.037914691943127965,1.25,2.0,-0.08363198486195134,0.076982044402512,,85.02220695970696,10.14768248130293,84.93957417582416,8.130828110747004,84.93957417582416,8.130828110747004,0.17082785808147175,-9.307692307692307,15.0,-0.26915530640845964,-0.10360346282463995,,302.34666666666664,68.12089074252887,303.98400000000004,53.49316876013234,303.98400000000004,53.49316876013234,0.0,0.0,0.0,0.021812378405781763,0.1578917951201093,,8196.974747474747,254.0405458159726,7908.306478919631,418.6016232552214,7908.306478919631,418.6016232552214,0.023879420746724462,-134.66666666666606,202.0,0.04434251907427833,0.14114189677027378,,6174.438735251676,109.79587567540368,6021.74457448434,262.8061367097499,6021.74457448434,262.8061367097499,0.13020650304042913,402.2752380952379,822.1999999999998,0.09677419354838701,-0.10928143712574845,,52.916666666666664,5.994210169451496,59.21,9.073940709526378,59.21,9.073940709526378,0.08403361344537816,2.5,5.0,-0.06433652953912783,-0.0841328998493378,,35.599108734402854,2.268924883514912,36.010794433188295,1.8669635568865903,36.010794433188295,1.8669635568865903,0.29393939393939383,3.8900000000000006,9.699999999999996,,,,,,,,,,,,,,,2902.0819047619043,1.4595839654049567,,,4655.702380952381,2.0207715056078888,757.5,1.0895478278002166,0.2242533229085223,0.06865339508029109,,57.89333333333334
2015-06,9290.0,8850.0,9750.0,9000.0,900.0,1332.0,1332.0,1332.0,1332.0,0.0,62.6,62.0,63.0,63.0,1.0,34.0625,31.16,38.22,36.47,7.059999999999999,250.31,250.31,250.31,250.31,0.0,54.4,54.0,55.0,54.0,1.0,59.3,59.3,59.3,59.3,0.0,,,,,,6629.1425,6386.17,6785.61,6632.98,399.4399999999996,,,,,,4537.75,4536.25,4543.75,4536.25,7.5,8498.725,8324.5,8627.5,8324.5,303.0,,,,,,83.75,74.0,91.5,74.0,17.5,,,,,,8878.57142857143,9290.0,0,-0.04428725203752106,small_down,2015,6,0.05,0.005,5.0,1.2246467991473532e-16,-1.0,-0.034673612241575835,0.011255115961800843,,60.96666666666667,1.216616437319322,61.43666666666667,1.9108346053201173,61.43666666666667,1.9108346053201173,0.0,0.0,0.0,-0.005089775814951292,-0.03579140118929691,,4581.94264069264,47.04727957326619,4647.110962566845,91.08595350535961,4647.110962566845,91.08595350535961,0.0016528014985400254,-1.5,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041438623924941353,0.05546751188589538,,1304.3333333333333,21.699974398346434,1289.6666666666667,31.41478774222242,1289.6666666666667,31.41478774222242,0.0,0.0,0.0,0.00795660036166379,0.11868248627589861,,9011.31313131313,343.5751048433153,8879.770051630665,468.96031626487,8879.770051630665,468.96031626487,0.0968783638320775,-290.0,900.0,0.03127962085308056,0.7407999999999999,,49.63333333333333,5.614910704741631,48.708333333333336,9.25515246888036,48.708333333333336,9.25515246888036,0.01838235294117647,-0.3999999999999986,1.0,-0.04621112571178276,0.17235345581802264,,89.12637362637362,5.015578215517139,84.74131181318681,7.435624472382092,84.74131181318681,7.435624472382092,0.208955223880597,-9.75,17.5,-0.12729237849522346,0.09895947666505678,,309.85999999999996,60.27202833819351,295.03833333333336,52.77048430599143,295.03833333333336,52.77048430599143,0.0,0.0,0.0,0.004676386562900259,0.08220356968526499,,8412.16085858586,95.81897512180552,8006.709565766359,440.9519285947304,8006.709565766359,440.9519285947304,0.03565240668453209,-174.22500000000036,303.0,0.04981447711224529,0.07576440604415136,,6330.065450937952,238.12715680928662,6122.977562070283,329.8431093537231,6122.977562070283,329.8431093537231,0.060255153664293626,3.837499999999636,399.4399999999996,0.05210084033613449,0.3911111111111112,,58.78333333333333,3.446334606828306,59.775,8.379128335731988,59.775,8.379128335731988,0.01597444089456869,0.3999999999999986,1.0,0.032196969696969724,-0.11590811933188805,,34.11053030303031,0.9269748543646883,35.68607869432358,1.852519633081159,35.68607869432358,1.852519633081159,0.20726605504587153,2.407499999999999,7.059999999999999,,,,,,,,,,,,,,,2660.8575,1.4013878868948737,,,4752.25,2.0472701228582446,791.2749999999996,1.0931051422419245,0.18792042042042043,0.06287537537537538,,58.76666666666667
2015-07,8878.57142857143,8700.0,9150.0,8750.0,450.0,1473.0,1473.0,1473.0,1473.0,0.0,61.75,61.0,62.0,61.0,1.0,35.05380952380953,27.67,42.44,33.76,14.769999999999996,258.2,258.2,258.2,258.2,0.0,52.25,51.0,53.0,51.0,2.0,58.8,58.8,58.8,58.8,0.0,,,,,,6500.4228571428575,6380.36,6641.01,6489.3,260.65000000000055,,,,,,4469.821428571428,4443.25,4536.25,4443.25,93.0,8223.5,8122.5,8324.5,8173.0,202.0,,,,,,76.08333333333333,68.0,82.0,76.5,14.0,,,,,,8306.521739130434,8878.57142857143,0,-0.06443037531917886,big_down,2015,7,0.05,0.005,6.0,-0.4999999999999998,-0.8660254037844388,-0.00843170320404718,-0.054206208782371035,,59.843333333333334,1.1403605667604566,60.690000000000005,1.9199305542996425,61.06,1.9952300261230183,0.0,0.0,0.0,-0.014969659286776849,-0.038151037754897366,,4522.845238095238,38.6727212008556,4617.562706900942,106.20439179308087,4617.562706900942,106.20439179308087,0.0208062003116136,-26.57142857142844,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10585585585585577,0.13133640552995396,,1361.3333333333333,81.87117251443816,1328.0,68.9661752842169,1315.857142857143,70.4382780908801,0.0,0.0,0.0,-0.04428725203752104,0.04119707584526355,,9128.412698412698,179.1832200688604,8775.836304218657,380.2070042044028,8879.59881976506,434.1730893881999,0.05068382944489139,-128.57142857142935,450.0,-0.03952205882352944,0.25149700598802394,,53.13333333333333,0.918634251968013,47.833333333333336,8.608167955817054,49.214285714285715,8.657767539932577,0.03827751196172249,-1.25,2.0,-0.09154228855721402,-0.20598832153062496,,82.54700854700855,4.861449692350769,82.73853403540903,7.867063829919113,83.50445774463631,7.5212366309869685,0.18400876232201535,0.4166666666666714,14.0,0.031520914066557326,-0.3420817938590903,,265.10999999999996,15.685579364499054,289.25333333333333,54.558958527042606,289.7757142857143,50.527984850587735,0.0,0.0,0.0,-0.03238426940511674,-0.006654623920408165,,8393.797222222222,121.49642890905943,8103.1352904040405,413.71670277992354,8037.679627799736,415.2306930520199,0.024563750228005107,-50.5,202.0,-0.01941723878422319,0.07507749719853662,,6481.383373015873,129.12143926233216,6197.741371594093,355.11629444376825,6176.898318509222,332.7143080947086,0.040097391466401386,-11.122857142857356,260.65000000000055,-0.013578274760383424,0.13824884792626735,,61.28333333333333,1.3078820877876414,58.31666666666666,7.040044191780494,60.05714285714286,7.788289220335354,0.016194331983805668,-0.75,1.0,0.02910266491917879,-0.006103967517515296,,34.03876984126984,0.8386321125689172,35.32417738307444,1.7241401222369146,35.59575452710728,1.729311550192579,0.42135220681129676,-1.2938095238095286,14.769999999999996,,,,,,,,,,,,,,,2378.148571428572,1.365845210948914,,,4408.750000000001,1.9863369421916826,655.0714285714294,1.0796584700640153,0.17528852681602172,0.05165195745643811,,57.6
2015-08,8306.521739130434,7900.0,8800.0,8000.0,900.0,1386.0,1386.0,1386.0,1386.0,0.0,62.4,62.0,63.0,63.0,1.0,32.52391304347826,28.31,41.67,37.43,13.360000000000003,269.67,269.67,269.67,269.67,0.0,50.6,50.0,51.0,51.0,1.0,57.02,57.02,57.02,57.02,0.0,,,,,,6010.290434782609,5689.44,6384.82,5689.44,695.3800000000001,,,,,,4437.967391304348,4435.75,4438.75,4435.75,3.0,7793.152173913043,7617.5,8173.0,7617.5,555.5,,,,,,77.16666666666667,73.0,82.5,73.5,9.5,,,,,,8166.666666666667,8306.521739130434,0,-0.01683677920265189,small_down,2015,8,0.05,0.005,7.0,-0.8660254037844384,-0.5000000000000004,-0.03027210884353726,-0.07178902816213573,,58.373333333333335,0.9784795461440292,59.56,1.7441425782697153,60.555,2.2953213282675695,0.0,0.0,0.0,-0.007126467528091207,-0.026967300488448087,,4481.846273291925,41.61401941205955,4559.967986404048,93.524296527722,4591.906233244285,116.69430878374173,0.0006759851381238474,-2.2173913043479843,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05906313645621186,0.08365910867865511,,1397.0,58.08614292583051,1339.0,72.00925866396162,1324.625,69.85330611359778,0.0,0.0,0.0,-0.06443037531917883,-0.09874990172183351,,8825.031055900621,403.2842678393274,8753.907387724523,402.21181510547495,8807.964184685732,448.17812776386336,0.10834859984297306,-306.52173913043407,900.0,-0.03157894736842104,-0.040758293838862536,,52.416666666666664,1.5558134706819777,47.166666666666664,8.203691580962532,49.3875,8.111556185467741,0.019762845849802372,0.3999999999999986,1.0,0.01423877327491807,-0.12118557453642864,,79.0,3.387750264091496,82.01110347985347,8.14204519534145,82.7122338598901,7.341063014770017,0.12311015118790496,-3.6666666666666714,9.5,0.04442292796281966,-0.05979359877274937,,259.3933333333334,7.948602952021636,280.86999999999995,53.03833739224234,287.2625,47.73003581341627,0.0,0.0,0.0,-0.05233146787705445,-0.07873287275188134,,8171.792391304348,290.3601336568685,8184.383569389548,273.0958455074499,8007.1136960639,396.74222824910123,0.07128052777661548,-175.65217391304304,555.5,-0.07540008290717226,-0.04818912701242517,,6379.951930641822,266.62008270817466,6277.19533294675,228.31911829540024,6156.072333043396,316.0656753808183,0.11569823580832528,-320.8504347826092,695.3800000000001,0.010526315789473717,0.04873949579831938,,62.25,0.3628590176182398,57.583333333333336,6.309428570709787,60.35,7.326365060519441,0.016025641025641028,0.6000000000000014,1.0,-0.07217179857763789,-0.014426877470355759,,33.88007418909593,1.0408501117391669,34.73959146174939,1.9632790130442381,35.21177434165366,1.9101803874694137,0.41077468083684254,4.90608695652174,13.360000000000003,,,,,,,,,,,,,,,2296.2313043478252,1.3820499740011116,,,3868.554347826086,1.8716950817182756,513.369565217391,1.0658744438400491,0.19456709956709958,0.05567580567580568,,56.67333333333334
