month,PP价格__mean,PP价格__min,PP价格__max,PP价格__last,PP价格__range,PP产量__mean,PP产量__min,PP产量__max,PP产量__last,PP产量__range,塑编开工率__mean,塑编开工率__min,塑编开工率__max,塑编开工率__last,塑编开工率__range,排产比例__mean,排产比例__min,排产比例__max,排产比例__last,排产比例__range,PP进口量__mean,PP进口量__min,PP进口量__max,PP进口量__last,PP进口量__range,PP开工率__mean,PP开工率__min,PP开工率__max,PP开工率__last,PP开工率__range,BOPP开工率__mean,BOPP开工率__min,BOPP开工率__max,BOPP开工率__last,BOPP开工率__range,PDH成本__mean,PDH成本__min,PDH成本__max,PDH成本__last,PDH成本__range,乙烯成本__mean,乙烯成本__min,乙烯成本__max,乙烯成本__last,乙烯成本__range,MTO成本__mean,MTO成本__min,MTO成本__max,MTO成本__last,MTO成本__range,CTO成本__mean,CTO成本__min,CTO成本__max,CTO成本__last,CTO成本__range,丙烯成本__mean,丙烯成本__min,丙烯成本__max,丙烯成本__last,丙烯成本__range,期货价格__mean,期货价格__min,期货价格__max,期货价格__last,期货价格__range,检修损失__mean,检修损失__min,检修损失__max,检修损失__last,检修损失__range,PP石化库存__mean,PP石化库存__min,PP石化库存__max,PP石化库存__last,PP石化库存__range,GDP__mean,GDP__min,GDP__max,GDP__last,GDP__range,y,y_prev,y_direction,y_return,y_strength,cal_year,cal_month,cfg_strong_threshold,cfg_flat_threshold
2019-06,8561.904761904761,8350.0,8850.0,8450.0,500.0,1744.47,1744.47,1744.47,1744.47,0.0,61.0,61.0,61.0,61.0,0.0,29.93064516129032,22.64,34.14,25.31,11.5,260.7,260.7,260.7,260.7,0.0,58.4,58.0,59.0,59.0,1.0,58.23,58.23,58.23,58.23,0.0,6856.791,6406.75,7223.8,6406.75,817.0500000000002,7383.5045,6986.87,7585.57,6986.87,598.6999999999998,7037.857142857143,6760.0,7390.0,7390.0,630.0,5782.571428571428,5725.0,5801.5,5725.0,76.5,7581.428571428572,7466.0,7920.5,7920.5,454.5,,,,,,338.0,338.0,338.0,338.0,0.0,87.97619047619048,74.0,102.0,74.0,28.0,106.3,106.3,106.3,106.3,0.0,8390.78947368421,8561.904761904761,0,-0.01998565657748377,small_down,2019,6,0.05,0.005
2019-07,8390.78947368421,8150.0,8600.0,8550.0,450.0,1785.78,1785.78,1785.78,1785.78,0.0,61.0,61.0,61.0,61.0,0.0,29.95633333333333,27.09,33.11,31.75,6.02,233.0,233.0,233.0,233.0,0.0,59.75,59.0,60.0,60.0,1.0,54.71,54.71,54.71,54.71,0.0,6154.911052631579,5949.0,6352.5,6318.17,403.5,6865.257894736842,6635.32,7128.33,7125.9,493.0100000000002,6850.0,6700.0,7090.0,6700.0,390.0,5685.131578947368,5663.5,5717.5,5663.5,54.0,7960.368421052632,7870.0,8122.5,8122.5,252.5,,,,,,252.0,252.0,252.0,252.0,0.0,79.3157894736842,64.0,92.0,64.0,28.0,106.3,106.3,106.3,106.3,0.0,8761.95652173913,8390.78947368421,1,0.04423505669150687,small_up,2019,7,0.05,0.005
2019-08,8761.95652173913,8600.0,8900.0,8750.0,300.0,1901.31,1901.31,1901.31,1901.31,0.0,60.0,59.0,61.0,59.0,2.0,31.88774193548387,27.75,35.42,35.2,7.670000000000002,302.8,302.8,302.8,302.8,0.0,60.0,60.0,60.0,60.0,0.0,57.47,57.47,57.47,57.47,0.0,6231.91,6071.6,6369.59,6295.82,297.9899999999998,6947.535652173913,6773.23,7169.73,7027.49,396.5,6347.173913043478,5905.0,6700.0,5905.0,795.0,5710.326086956522,5665.0,5714.5,5710.0,49.5,8541.869565217392,8122.5,8678.0,8627.5,555.5,,,,,,254.0,254.0,254.0,254.0,0.0,74.80434782608695,65.5,83.5,73.0,18.0,106.3,106.3,106.3,106.3,0.0,8638.636363636364,8761.95652173913,0,-0.014074500118415182,small_down,2019,8,0.05,0.005
2019-09,8638.636363636364,8450.0,8800.0,8500.0,350.0,1791.29,1791.29,1791.29,1791.29,0.0,59.0,59.0,59.0,59.0,0.0,31.498387096774195,26.07,38.22,34.08,12.149999999999999,307.9,307.9,307.9,307.9,0.0,59.8,59.0,60.0,59.0,1.0,57.92,57.92,57.92,57.92,0.0,6052.500952380952,5907.35,6288.3,6174.93,380.9499999999998,6690.012727272727,6419.59,6860.12,6810.33,440.52999999999975,6328.409090909091,5920.0,6730.0,5920.0,810.0,5644.613636363636,5596.0,5710.0,5596.0,114.0,8496.65909090909,8324.5,8627.5,8324.5,303.0,,,,,,364.0,364.0,364.0,364.0,0.0,76.22727272727273,66.5,82.0,66.5,15.5,106.3,106.3,106.3,106.3,0.0,8754.047619047618,8638.636363636364,1,0.013359892760050495,small_up,2019,9,0.05,0.005
2019-10,8754.047619047618,8450.0,9050.0,8800.0,600.0,1773.3,1773.3,1773.3,1773.3,0.0,59.0,57.0,60.0,57.0,3.0,33.21366666666667,22.92,38.82,32.36,15.899999999999999,307.0,307.0,307.0,307.0,0.0,59.25,58.0,60.0,58.0,2.0,58.36,58.36,58.36,58.36,0.0,6530.297619047619,6048.66,6890.69,6871.64,842.0299999999997,6922.995238095238,6639.4,7141.79,6827.14,502.3900000000003,6700.75,6100.0,7900.0,7900.0,1800.0,5598.25,5596.0,5599.0,5599.0,3.0,8503.775,8324.5,8678.0,8425.5,353.5,,,,,,316.0,316.0,316.0,316.0,0.0,62.95238095238095,55.5,79.5,60.5,24.0,106.3,106.3,106.3,106.3,0.0,8710.526315789473,8754.047619047618,0,-0.004971563458650671,flat,2019,10,0.05,0.005
2019-11,8710.526315789473,8450.0,8850.0,8575.0,400.0,1905.09,1905.09,1905.09,1905.09,0.0,57.0,57.0,57.0,57.0,0.0,30.549999999999997,26.71,33.48,29.43,6.769999999999996,311.0,311.0,311.0,311.0,0.0,58.0,58.0,58.0,58.0,0.0,52.18,52.18,52.18,52.18,0.0,6937.155263157895,6728.64,7128.69,6916.02,400.0499999999993,6768.644736842105,6633.31,6926.28,6769.8,292.96999999999935,7939.473684210527,7000.0,8395.0,7090.0,1395.0,5540.105263157895,5480.5,5599.0,5480.5,118.5,8321.842105263158,8072.0,8425.5,8072.0,353.5,7980.0,7944.0,8028.0,7944.0,84.0,253.0,253.0,253.0,253.0,0.0,74.05263157894737,67.5,88.5,67.5,21.0,106.3,106.3,106.3,106.3,0.0,8427.857142857143,8710.526315789473,0,-0.032451445835131563,small_down,2019,11,0.05,0.005
2019-12,8427.857142857143,8250.0,8650.0,8325.0,400.0,1995.85,1995.85,1995.85,1995.85,0.0,58.0,57.0,59.0,59.0,2.0,37.39433333333333,32.67,41.54,39.08,8.869999999999997,312.0,312.0,312.0,312.0,0.0,58.8,58.0,59.0,59.0,1.0,61.3,61.3,61.3,61.3,0.0,6823.698571428572,6617.81,7108.98,7108.98,491.16999999999916,6940.375714285715,6786.85,7072.76,6925.22,285.90999999999985,6985.0,6805.0,7150.0,7105.0,345.0,5437.5,5422.0,5480.5,5422.0,58.5,7790.642857142857,7668.0,8021.5,7668.0,353.5,7970.190476190476,7856.0,8072.0,8072.0,216.0,206.0,206.0,206.0,206.0,0.0,68.97619047619048,60.0,76.0,60.0,16.0,106.3,106.3,106.3,106.3,0.0,7933.863636363636,8427.857142857143,0,-0.058614366394686826,big_down,2019,12,0.05,0.005
2020-01,7933.863636363636,7600.0,8400.0,7675.0,800.0,2099.78,2099.78,2099.78,2099.78,0.0,58.0,55.0,59.0,59.0,4.0,36.48258064516129,31.85,42.11,35.16,10.259999999999998,365.0,365.0,365.0,365.0,0.0,58.5,57.0,59.0,59.0,2.0,61.91,61.91,61.91,61.91,0.0,7682.570000000001,7084.95,8372.7,8199.86,1287.750000000001,7133.764090909091,6793.76,7355.94,7162.91,562.1799999999994,6796.136363636364,6475.0,7060.0,6550.0,585.0,5428.75,5425.0,5432.5,5432.5,7.5,7390.25,7264.0,7668.0,7314.5,404.0,7694.954545454545,7464.0,8148.0,7582.0,684.0,170.0,170.0,170.0,170.0,0.0,62.81818181818182,53.5,71.0,61.5,17.5,106.0,106.0,106.0,106.0,0.0,7533.823529411765,7933.863636363636,0,-0.0504218531206346,big_down,2020,1,0.05,0.005
2020-02,7533.823529411765,7350.0,7700.0,7400.0,350.0,2157.8,2157.8,2157.8,2157.8,0.0,40.0,11.0,60.0,11.0,49.0,33.957741935483874,28.41,40.64,33.77,12.23,267.4,267.4,267.4,267.4,0.0,40.2,10.0,60.0,10.0,50.0,44.02,44.02,44.02,44.02,0.0,7833.1835294117645,7205.24,8569.21,7299.63,1363.9699999999993,7060.027647058823,6790.11,7385.41,6790.11,595.3000000000002,6605.588235294118,6460.0,6730.0,6625.0,270.0,5432.5,5432.5,5432.5,5432.5,0.0,7564.029411764706,7365.0,7617.5,7617.5,252.5,7552.235294117647,7324.0,7722.0,7324.0,398.0,117.0,117.0,117.0,117.0,0.0,58.5625,49.0,73.5,59.0,24.5,106.0,106.0,106.0,106.0,0.0,6892.0,7533.823529411765,0,-0.08519227015420654,big_down,2020,2,0.05,0.005
2020-03,6892.0,6650.0,7150.0,6900.0,500.0,1794.9,1794.9,1794.9,1794.9,0.0,31.25,10.0,45.0,45.0,35.0,30.682758620689654,24.21,35.52,29.63,11.310000000000002,257.1,257.1,257.1,257.1,0.0,34.25,12.0,50.0,50.0,38.0,31.03,31.03,31.03,31.03,0.0,6700.2835000000005,6133.87,6915.31,6149.57,781.4400000000005,6370.9215,5978.76,6661.79,5978.76,683.0299999999997,6019.0,5650.0,6625.0,6085.0,975.0,5530.525,5432.5,5695.0,5695.0,262.5,6888.616666666667,6834.75,7137.75,6834.75,303.0,6946.6,6815.0,7138.0,6834.0,323.0,386.0,386.0,386.0,386.0,0.0,132.95,115.0,160.0,121.0,45.0,106.0,106.0,106.0,106.0,0.0,6724.090909090909,6892.0,0,-0.02436289769429643,small_down,2020,3,0.05,0.005
2020-04,6724.090909090909,5900.0,7150.0,6150.0,1250.0,2048.2,2048.2,2048.2,2048.2,0.0,59.5,50.0,70.0,70.0,20.0,29.460322580645162,26.16,35.13,29.26,8.970000000000002,276.4,276.4,276.4,276.4,0.0,61.25,55.0,67.0,65.0,12.0,58.93,58.93,58.93,58.93,0.0,5186.714545454545,4240.44,6346.98,4875.73,2106.54,4666.046363636364,3824.09,6070.56,3834.56,2246.4700000000003,5829.318181818182,5395.0,6295.0,5395.0,900.0,5491.375,5308.75,5687.5,5308.75,378.75,6853.113636363636,6329.75,7137.75,6329.75,808.0,6617.545454545455,5711.0,7155.0,5912.0,1444.0,344.0,344.0,344.0,344.0,0.0,124.0909090909091,112.5,132.0,117.5,19.5,106.0,106.0,106.0,106.0,0.0,7368.181818181818,6724.090909090909,1,0.09578854863786924,big_up,2020,4,0.05,0.005
2020-05,7368.181818181818,6000.0,9400.0,7525.0,3400.0,2003.32,2003.32,2003.32,2003.32,0.0,66.2,65.0,68.0,65.0,3.0,21.306333333333335,12.47,28.09,25.55,15.62,295.7,295.7,295.7,295.7,0.0,60.6,57.0,63.0,57.0,6.0,54.6,54.6,54.6,54.6,0.0,5487.931363636364,4901.43,5991.57,5302.81,1090.1399999999994,4115.915454545455,3562.93,4742.39,4025.05,1179.4600000000005,5457.727272727273,5200.0,5860.0,5275.0,660.0,5232.693181818182,5122.0,5308.75,5122.0,186.75,6802.613636363636,5824.75,8349.75,6834.75,2525.0,6740.0,5820.0,7218.0,7000.0,1398.0,311.0,311.0,311.0,311.0,0.0,93.93181818181819,77.0,118.0,79.5,41.0,106.0,106.0,106.0,106.0,0.0,7534.210526315789,7368.181818181818,1,0.022533199129841856,small_up,2020,5,0.05,0.005
2020-06,7534.210526315789,7250.0,7850.0,7600.0,600.0,2118.91,2118.91,2118.91,2118.91,0.0,62.75,62.0,65.0,62.0,3.0,28.398709677419355,25.55,33.79,31.2,8.239999999999998,437.7,437.7,437.7,437.7,0.0,55.5,55.0,57.0,55.0,2.0,53.47,53.47,53.47,53.47,0.0,5518.626111111112,5307.97,5746.19,5430.36,438.21999999999935,4664.411111111111,4344.35,4913.96,4848.28,569.6099999999997,5395.789473684211,5230.0,5680.0,5230.0,450.0,5176.5526315789475,5114.5,5297.5,5297.5,183.0,7089.9078947368425,6834.75,7339.75,7339.75,505.0,7029.0,6788.0,7201.0,7201.0,413.0,301.0,301.0,301.0,301.0,0.0,83.86842105263158,69.0,95.0,69.0,26.0,106.0,106.0,106.0,106.0,0.0,7782.142857142857,7534.210526315789,1,0.032907539543934945,small_up,2020,6,0.05,0.005
2020-07,7782.142857142857,7600.0,7950.0,7750.0,350.0,1993.07,1993.07,1993.07,1993.07,0.0,58.0,56.0,62.0,56.0,6.0,30.250999999999998,25.15,35.55,27.81,10.399999999999999,576.4,576.4,576.4,576.4,0.0,56.75,55.0,58.0,57.0,3.0,56.14,56.14,56.14,56.14,0.0,5592.0690476190475,5383.64,5816.81,5607.84,433.1700000000001,5253.693809523809,5070.46,5440.13,5284.3,369.6700000000001,5301.428571428572,5230.0,5380.0,5380.0,150.0,5358.892857142857,5301.25,5543.5,5543.5,242.25,7505.678571428572,7339.75,7642.75,7642.75,303.0,7423.8,7303.0,7513.0,7417.0,210.0,348.0,348.0,348.0,348.0,0.0,74.19047619047619,65.5,84.0,69.0,18.5,106.0,106.0,106.0,106.0,0.0,7804.782608695652,7782.142857142857,1,0.002909192489574409,flat,2020,7,0.05,0.005
2020-08,7804.782608695652,7600.0,8050.0,7750.0,450.0,2065.46,2065.46,2065.46,2065.46,0.0,53.2,52.0,55.0,52.0,3.0,30.44645161290323,25.77,34.05,31.9,8.279999999999998,459.7,459.7,459.7,459.7,0.0,57.0,57.0,57.0,57.0,0.0,59.39,59.39,59.39,59.39,0.0,5714.888260869565,5500.09,6006.69,5676.72,506.59999999999945,5410.417826086957,5342.26,5484.02,5403.92,141.76000000000022,5358.478260869565,5065.0,5560.0,5065.0,495.0,5636.271739130435,5547.25,5654.5,5643.25,107.25,7583.467391304348,7491.25,7642.75,7491.25,151.5,7571.869565217391,7368.0,7731.0,7635.0,363.0,362.0,362.0,362.0,362.0,0.0,70.08695652173913,64.0,78.0,65.5,14.0,106.0,106.0,106.0,106.0,0.0,7835.476190476191,7804.782608695652,1,0.003932663255263732,flat,2020,8,0.05,0.005
2020-09,7835.476190476191,7620.0,8300.0,8175.0,680.0,2220.9,2220.9,2220.9,2220.9,0.0,53.0,52.0,55.0,55.0,3.0,30.513548387096776,26.12,34.09,30.01,7.970000000000002,372.4,372.4,372.4,372.4,0.0,58.0,58.0,58.0,58.0,0.0,63.59,63.59,63.59,63.59,0.0,5833.333333333333,5728.08,5924.26,5912.62,196.1800000000003,5510.228095238095,5445.7,5566.13,5489.72,120.43000000000029,5004.285714285715,4960.0,5080.0,5080.0,120.0,5605.357142857143,5571.25,5639.5,5582.5,68.25,7577.821428571428,7491.25,7693.25,7693.25,202.0,7699.238095238095,7560.0,7929.0,7929.0,369.0,206.0,206.0,206.0,206.0,0.0,69.38095238095238,58.0,79.0,68.5,21.0,106.0,106.0,106.0,106.0,0.0,8128.04347826087,7835.476190476191,1,0.037338801200147445,small_up,2020,9,0.05,0.005
2020-10,8128.04347826087,7880.0,8450.0,8040.0,570.0,2226.4,2226.4,2226.4,2226.4,0.0,58.25,55.0,60.0,60.0,5.0,28.55,22.59,32.63,32.22,10.040000000000003,410.0,410.0,410.0,410.0,0.0,60.5,58.0,62.0,62.0,4.0,65.91,65.91,65.91,65.91,0.0,5719.7734782608695,5523.68,5922.9,5922.9,399.21999999999935,5206.158260869565,5044.68,5506.73,5133.68,462.0499999999993,5471.304347826087,5080.0,5800.0,5380.0,720.0,5681.597826086957,5582.5,5836.0,5836.0,253.5,7824.989130434783,7693.25,7895.25,7895.25,202.0,7779.636363636364,7625.0,8060.0,7629.0,435.0,157.0,157.0,157.0,157.0,0.0,67.82608695652173,59.5,78.0,62.5,18.5,106.0,106.0,106.0,106.0,0.0,8165.0,8128.04347826087,1,0.004546791837171312,flat,2020,10,0.05,0.005
2020-11,8165.0,8000.0,8350.0,8175.0,350.0,2320.17,2320.17,2320.17,2320.17,0.0,59.25,59.0,60.0,59.0,1.0,31.74290322580645,27.02,36.57,30.63,9.55,391.0,391.0,391.0,391.0,0.0,62.0,62.0,62.0,62.0,0.0,65.77,65.77,65.77,65.77,0.0,6392.273529411765,6144.14,6564.93,6411.11,420.78999999999996,5135.748823529411,4828.88,5298.86,4828.88,469.97999999999956,5719.705882352941,5500.0,5785.0,5740.0,285.0,5823.470588235294,5770.0,5836.0,5770.0,66.0,7815.044117647059,7642.75,7895.25,7642.75,252.5,7825.8125,7743.0,7936.0,7819.0,193.0,200.0,200.0,200.0,200.0,0.0,72.20588235294117,58.0,89.5,58.0,31.5,106.0,106.0,106.0,106.0,0.0,8605.238095238095,8165.0,1,0.05391770915347158,big_up,2020,11,0.05,0.005
2020-12,8605.238095238095,8200.0,9200.0,8925.0,1000.0,2248.39,2248.39,2248.39,2248.39,0.0,59.5,59.0,61.0,61.0,2.0,29.962666666666667,22.43,36.58,36.58,14.149999999999999,401.6,401.6,401.6,401.6,0.0,62.5,62.0,63.0,63.0,1.0,63.95,63.95,63.95,63.95,0.0,6538.891904761906,6331.95,6675.42,6659.49,343.47000000000025,5254.7471428571425,4932.3,5576.81,5504.02,644.5100000000002,6569.285714285715,5950.0,6820.0,6595.0,870.0,5810.75,5770.0,5927.5,5927.5,157.5,7731.726190476191,7541.75,8248.75,8248.75,707.0,8342.809523809523,7943.0,8829.0,8720.0,886.0,220.08,220.08,220.08,220.08,0.0,61.80952380952381,51.5,71.0,58.0,19.5,106.0,106.0,106.0,106.0,0.0,8524.565217391304,8605.238095238095,0,-0.009374857145606878,small_down,2020,12,0.05,0.005
2021-01,8524.565217391304,7980.0,8900.0,8100.0,920.0,2346.82,2346.82,2346.82,2346.82,0.0,55.8,52.0,59.0,59.0,7.0,31.526129032258066,28.43,34.78,34.52,6.350000000000001,358.91,358.91,358.91,358.91,0.0,61.8,61.0,63.0,62.0,2.0,62.08,62.08,62.08,62.08,0.0,7087.8608695652165,6568.68,7810.61,7810.61,1241.9299999999994,5678.171304347826,5499.52,5816.86,5779.3,317.33999999999924,7069.782608695652,6595.0,7600.0,7420.0,1005.0,6188.597826086957,5927.5,6445.0,6445.0,517.5,8452.945652173914,8223.5,8551.75,8223.5,328.25,8315.08695652174,7923.0,8658.0,8057.0,735.0,192.79,192.79,192.79,192.79,0.0,63.69565217391305,56.5,72.0,58.0,15.5,102.3,102.3,102.3,102.3,0.0,8220.5,8524.565217391304,0,-0.0356692933465942,small_down,2021,1,0.05,0.005
2021-02,8220.5,7950.0,8550.0,8450.0,600.0,2394.52,2394.52,2394.52,2394.52,0.0,59.25,59.0,60.0,59.0,1.0,31.315161290322582,25.96,36.93,32.81,10.969999999999999,343.2,343.2,343.2,343.2,0.0,61.25,60.0,62.0,60.0,2.0,63.25,63.25,63.25,63.25,0.0,7911.522500000001,7261.38,8519.87,7277.14,1258.4900000000007,6005.8099999999995,5789.18,6097.89,6014.54,308.71000000000004,7055.5,6550.0,7420.0,6550.0,870.0,6759.7,6460.0,6985.0,6616.0,525.0,8077.05,7920.5,8198.25,7920.5,277.75,8034.15,7775.0,8284.0,8284.0,509.0,146.04,146.04,146.04,146.04,0.0,58.425,46.0,70.5,46.0,24.5,102.3,102.3,102.3,102.3,0.0,8773.823529411764,8220.5,1,0.06731020368733824,big_up,2021,2,0.05,0.005
2021-03,8773.823529411764,8250.0,9500.0,9350.0,1250.0,2230.92,2230.92,2230.92,2230.92,0.0,54.333333333333336,45.0,60.0,60.0,15.0,31.108571428571427,24.29,37.68,32.92,13.39,189.7,189.7,189.7,189.7,0.0,43.5,26.0,58.0,58.0,32.0,54.86,54.86,54.86,54.86,0.0,7549.417647058824,7096.49,7871.14,7425.6,774.6500000000005,6451.981764705883,6034.02,6836.52,6778.69,802.5,6276.470588235294,6010.0,6550.0,6400.0,540.0,6065.5,5698.0,6467.5,5698.0,769.5,8366.088235294117,7895.25,9334.5,9284.0,1439.25,8672.466666666667,8165.0,9347.0,9347.0,1182.0,99.3,99.3,99.3,99.3,0.0,71.47058823529412,51.5,94.0,82.0,42.5,102.3,102.3,102.3,102.3,0.0,9313.695652173914,8773.823529411764,1,0.0615321382920891,big_up,2021,3,0.05,0.005
2021-04,9313.695652173914,9000.0,9600.0,9100.0,600.0,2394.98,2394.98,2394.98,2394.98,0.0,60.0,60.0,60.0,60.0,0.0,31.56645161290323,28.13,36.75,29.58,8.620000000000001,307.6,307.6,307.6,307.6,0.0,59.0,59.0,59.0,59.0,0.0,64.68,64.68,64.68,64.68,0.0,7451.27652173913,7233.63,7667.94,7398.32,434.3099999999995,6775.099130434783,6417.17,7052.0,6667.26,634.8299999999999,6940.0,6655.0,7300.0,7225.0,645.0,5961.934782608696,5683.0,6535.0,6535.0,852.0,9281.804347826086,8829.5,9561.75,8829.5,732.25,9171.739130434782,8759.0,9582.0,8759.0,823.0,168.0,168.0,168.0,168.0,0.0,88.97826086956522,80.5,97.5,80.5,17.0,102.3,102.3,102.3,102.3,0.0,8864.318181818182,9313.695652173914,0,-0.048249104022509315,small_down,2021,4,0.05,0.005
2021-05,8864.318181818182,8650.0,9300.0,8700.0,650.0,2238.11,2238.11,2238.11,2238.11,0.0,56.2,53.0,59.0,53.0,6.0,32.32833333333333,27.59,34.73,29.44,7.139999999999997,237.7,237.7,237.7,237.7,0.0,56.2,54.0,58.0,54.0,4.0,63.64,63.64,63.64,63.64,0.0,7081.966818181818,6868.95,7401.59,6908.5,532.6400000000003,6769.060454545454,6594.89,6953.97,6856.15,359.0799999999999,7590.454545454545,7225.0,7900.0,7900.0,675.0,6827.125,6557.5,6978.25,6967.0,420.75,8958.73409090909,8728.5,9147.65,8930.5,419.14999999999964,8647.227272727272,8378.0,8963.0,8465.0,585.0,267.0,267.0,267.0,267.0,0.0,84.5,69.0,93.5,69.0,24.5,102.3,102.3,102.3,102.3,0.0,8743.157894736842,8864.318181818182,0,-0.01366831431320405,small_down,2021,5,0.05,0.005
2021-06,8743.157894736842,8450.0,8950.0,8650.0,500.0,2338.23,2338.23,2338.23,2338.23,0.0,55.0,53.0,57.0,53.0,4.0,31.13935483870968,28.02,36.18,34.43,8.16,230.16,230.16,230.16,230.16,0.0,55.0,54.0,56.0,54.0,2.0,61.69,61.69,61.69,61.69,0.0,7113.511578947368,6968.69,7375.32,7301.35,406.6300000000001,6903.262105263158,6686.02,6985.46,6924.4,299.4399999999996,8216.578947368422,7900.0,8440.0,7900.0,540.0,7476.013157894737,6997.0,8140.0,7082.5,1143.0,9059.407894736842,8829.5,9208.25,8829.5,378.75,8602.833333333334,8306.0,8973.0,8332.0,667.0,285.0,285.0,285.0,285.0,0.0,75.86842105263158,67.0,87.0,73.0,20.0,102.3,102.3,102.3,102.3,0.0,8502.619047619048,8743.157894736842,0,-0.027511666838659313,small_down,2021,6,0.05,0.005
2021-07,8502.619047619048,8300.0,8750.0,8575.0,450.0,2306.08,2306.08,2306.08,2306.08,0.0,48.5,47.0,53.0,47.0,6.0,33.001666666666665,28.31,37.97,37.97,9.66,,,,,,55.25,55.0,56.0,55.0,1.0,63.03,63.03,63.03,63.03,0.0,7740.98,7421.17,8090.71,8077.96,669.54,7263.85761904762,6981.26,7505.72,7417.41,524.46,7419.285714285715,7030.0,7900.0,7540.0,870.0,7715.3125,7082.5,8335.0,8335.0,1252.5,8468.785714285714,8324.5,8652.75,8400.25,328.25,8336.333333333334,8108.0,8608.0,8490.0,500.0,263.0,263.0,263.0,263.0,0.0,69.45238095238095,61.0,78.0,61.0,17.0,102.3,102.3,102.3,102.3,0.0,8574.545454545454,8502.619047619048,1,0.00845932371232692,small_up,2021,7,0.05,0.005
